PropertyName,link,rating,review,date
Forum at Statesboro,"https://www.google.com/search?q=Forum+at+Statesboro,+831+S+Main+St,+Statesboro,+GA+30458,+United+States&ludocid=8701990977880298621#lrd=0x88fa40c2b9fdcb21:0x78c3aeb07335947d,1",5.0,"Great place to live. The apartments are nice, well maintained and furnished. The front office staff is the most helpful I have ever dealt with, especially Bianca!",3 months ago
Forum at Statesboro,"https://www.google.com/search?q=Forum+at+Statesboro,+831+S+Main+St,+Statesboro,+GA+30458,+United+States&ludocid=8701990977880298621#lrd=0x88fa40c2b9fdcb21:0x78c3aeb07335947d,1",5.0,"The Forum is great, I feel safe there and the workers are always very accomadating and helpful. To me this is also the most affordable deal, everything is included. And the pool is awesome!",3 months ago
Forum at Statesboro,"https://www.google.com/search?q=Forum+at+Statesboro,+831+S+Main+St,+Statesboro,+GA+30458,+United+States&ludocid=8701990977880298621#lrd=0x88fa40c2b9fdcb21:0x78c3aeb07335947d,1",5.0,I love living here! They are so helpful and always make sure their residents are happy and comfortable. They are also very friendly to everyone and pets!,3 months ago
Forum at Statesboro,"https://www.google.com/search?q=Forum+at+Statesboro,+831+S+Main+St,+Statesboro,+GA+30458,+United+States&ludocid=8701990977880298621#lrd=0x88fa40c2b9fdcb21:0x78c3aeb07335947d,1",5.0,The Forum is one of the best complexes in Statesboro! The staff are friendly and helpful and there always seems to be something fun going on. The dog park is great and always clean.,3 months ago
Forum at Statesboro,"https://www.google.com/search?q=Forum+at+Statesboro,+831+S+Main+St,+Statesboro,+GA+30458,+United+States&ludocid=8701990977880298621#lrd=0x88fa40c2b9fdcb21:0x78c3aeb07335947d,1",5.0,Very great place to live. Close to campus. Close to everything really. Super friendly staff. Great prices and great deals. Never any hidden fees or screwovers. Basically the best place to live in statesboro.,3 months ago
Forum at Statesboro,"https://www.google.com/search?q=Forum+at+Statesboro,+831+S+Main+St,+Statesboro,+GA+30458,+United+States&ludocid=8701990977880298621#lrd=0x88fa40c2b9fdcb21:0x78c3aeb07335947d,1",5.0,The Forum is the best apartment complex in Statesboro. The staff there is amazing and is always willing to help whoever whenever especially Bianca. The forum needs to give that girl a raise because she does do well and works so hard!,3 months ago
Forum at Statesboro,"https://www.google.com/search?q=Forum+at+Statesboro,+831+S+Main+St,+Statesboro,+GA+30458,+United+States&ludocid=8701990977880298621#lrd=0x88fa40c2b9fdcb21:0x78c3aeb07335947d,1",5.0,Super great experience here! I love living here and the people who work in the office are great! Especially Bianca and Terrence! 10 out of 10 would recommend living here!,3 months ago
Forum at Statesboro,"https://www.google.com/search?q=Forum+at+Statesboro,+831+S+Main+St,+Statesboro,+GA+30458,+United+States&ludocid=8701990977880298621#lrd=0x88fa40c2b9fdcb21:0x78c3aeb07335947d,1",5.0,"Great place to live! Perfect housing, great amenities, affable staff. It's undoubtedly the best apartment complex in Statesboro by far!",3 months ago
Forum at Statesboro,"https://www.google.com/search?q=Forum+at+Statesboro,+831+S+Main+St,+Statesboro,+GA+30458,+United+States&ludocid=8701990977880298621#lrd=0x88fa40c2b9fdcb21:0x78c3aeb07335947d,1",1.0,"Beware of the charges when you move out!  My son's room was cleaned top to bottom, even the ceiling fan.  There was no damage to any of the walls, not even scuff marks and they still charged $167 for cleaning and painting!!    When you contact the Forum they say that you have to talk to Greystar and when you talk to Greystar,  they tell you that there is nothing they can do they are just going by what the Forum sent them.  Even if you take pictures right before you move out they will not be accepted as proof!",4 months ago
Forum at Statesboro,"https://www.google.com/search?q=Forum+at+Statesboro,+831+S+Main+St,+Statesboro,+GA+30458,+United+States&ludocid=8701990977880298621#lrd=0x88fa40c2b9fdcb21:0x78c3aeb07335947d,1",5.0,Nice office staff and great response time to any issues I have.  Candy in the office could use some work though.,3 months ago
Forum at Statesboro,"https://www.google.com/search?q=Forum+at+Statesboro,+831+S+Main+St,+Statesboro,+GA+30458,+United+States&ludocid=8701990977880298621#lrd=0x88fa40c2b9fdcb21:0x78c3aeb07335947d,1",5.0,"The management, maintenance, and the amenities are great, and they offer affordable prices and great deals with unlimited utilities. I've lived here almost two years, and I love it.",3 months ago
Forum at Statesboro,"https://www.google.com/search?q=Forum+at+Statesboro,+831+S+Main+St,+Statesboro,+GA+30458,+United+States&ludocid=8701990977880298621#lrd=0x88fa40c2b9fdcb21:0x78c3aeb07335947d,1",4.0,"This is my fourth year living at the forum and I wouldn't pick to live anywhere else. It is so convenient, the employees are always so nice and helpful, and the amenities are awesome. I would suggest living here!!",3 months ago
Forum at Statesboro,"https://www.google.com/search?q=Forum+at+Statesboro,+831+S+Main+St,+Statesboro,+GA+30458,+United+States&ludocid=8701990977880298621#lrd=0x88fa40c2b9fdcb21:0x78c3aeb07335947d,1",5.0,"This is my 5th year in Statesboro and this is the only apartment complex i've renewed my lease. The main reason for me renewing is because they have the best staff in the front office and really work well to accommodate any request you have. Last year my favorite person was Quinn, this year it's Bianca because even though i'm annoying they greet me with a smile when I come in for my packages. I recommend the forum and give them 5 stars.",3 months ago
Forum at Statesboro,"https://www.google.com/search?q=Forum+at+Statesboro,+831+S+Main+St,+Statesboro,+GA+30458,+United+States&ludocid=8701990977880298621#lrd=0x88fa40c2b9fdcb21:0x78c3aeb07335947d,1",2.0,"The computer lab isn't functional- no internet and printers aren't ever working. When I moved in yesterday my apartment was very dirty, sink was broken, and mattress was stained. They were nice enough to fix the sink and replace the mattress but I'm still dissapointed I have to spend the last day before classes start cleaning... and I was unable to prepare for classes themselves and clinical paperwork because the lab is down. Horrible impression so far!",5 months ago
Forum at Statesboro,"https://www.google.com/search?q=Forum+at+Statesboro,+831+S+Main+St,+Statesboro,+GA+30458,+United+States&ludocid=8701990977880298621#lrd=0x88fa40c2b9fdcb21:0x78c3aeb07335947d,1",5.0,"I've lived at the forum for 2 (going on 3) years and not once have had a problem. It's a great place to live, has amazing amenities and the office will help you as much as they can with any problem you have. The staff members in the office are nice, friendly, and very professional. I have had things go on in my apartment such as my air conditioning breaking, or my internet not working and maintenance was at my apartment less than 24 hours after I put in the service request to fix it. Super close to campus, you can walk to class or even to the RAC in a short amount of time. I see other reviews state that there are charges made after you move out, and even when my friends moved from here to somewhere else, not once have I heard of someone getting charged if their apartment was left clean at move out. But all in all, compared to everywhere else I looked at living near GSU, the Forum has to be the best place to live for the price you pay.",3 months ago
Forum at Statesboro,"https://www.google.com/search?q=Forum+at+Statesboro,+831+S+Main+St,+Statesboro,+GA+30458,+United+States&ludocid=8701990977880298621#lrd=0x88fa40c2b9fdcb21:0x78c3aeb07335947d,1",5.0,"Great place to live, the staff is really friendly and helpful! Talked with Bianca in the office she was very kind and helpful!",3 months ago
Forum at Statesboro,"https://www.google.com/search?q=Forum+at+Statesboro,+831+S+Main+St,+Statesboro,+GA+30458,+United+States&ludocid=8701990977880298621#lrd=0x88fa40c2b9fdcb21:0x78c3aeb07335947d,1",5.0,If you need to come up here go see the little Puerto Rican girl Bianca! Went way over the top to make sure i was making the right decision and set me to live in comfort like a king!,3 months ago
Forum at Statesboro,"https://www.google.com/search?q=Forum+at+Statesboro,+831+S+Main+St,+Statesboro,+GA+30458,+United+States&ludocid=8701990977880298621#lrd=0x88fa40c2b9fdcb21:0x78c3aeb07335947d,1",5.0,Love the location and the pool area. I recommend the Forum to anyone in search of somewhere to live.,3 months ago
Forum at Statesboro,"https://www.google.com/search?q=Forum+at+Statesboro,+831+S+Main+St,+Statesboro,+GA+30458,+United+States&ludocid=8701990977880298621#lrd=0x88fa40c2b9fdcb21:0x78c3aeb07335947d,1",5.0,"Honestly this is the best decision I've made so far in statesboro. I've enjoyed every second of my living expirience here at the forum, it's been lovely.",3 months ago
Forum at Statesboro,"https://www.google.com/search?q=Forum+at+Statesboro,+831+S+Main+St,+Statesboro,+GA+30458,+United+States&ludocid=8701990977880298621#lrd=0x88fa40c2b9fdcb21:0x78c3aeb07335947d,1",5.0,"The forum is a really cool place. Super comfortable, close to campus, the staff is friendly, and the pool is amazing!!!",3 months ago
Forum at Statesboro,"https://www.google.com/search?q=Forum+at+Statesboro,+831+S+Main+St,+Statesboro,+GA+30458,+United+States&ludocid=8701990977880298621#lrd=0x88fa40c2b9fdcb21:0x78c3aeb07335947d,1",5.0,Love it here! Staff is very friendly and I have renewed my lease!,3 months ago
Forum at Statesboro,"https://www.google.com/search?q=Forum+at+Statesboro,+831+S+Main+St,+Statesboro,+GA+30458,+United+States&ludocid=8701990977880298621#lrd=0x88fa40c2b9fdcb21:0x78c3aeb07335947d,1",5.0,Best place to live in the Boro. The Forum is where I met my best friends!,3 months ago
Forum at Statesboro,"https://www.google.com/search?q=Forum+at+Statesboro,+831+S+Main+St,+Statesboro,+GA+30458,+United+States&ludocid=8701990977880298621#lrd=0x88fa40c2b9fdcb21:0x78c3aeb07335947d,1",1.0,"Update* After i moved out, they charged me a $100 cleaning fee but i cleaned the room and bathroom the morning i moved out (took pics after cleaning) and they didn't even clean the room before i moved in. Greystar handles the charges and says I can't send pictures to prove that the room was clean. How else are you supposed to prove that you cleaned? The supervisor Alex Fry at Greystar kept hanging up on me and wouldn't give his boss's name and email. Shows what type of children they employ at Greystar. My apt and another apt somehow didn't have pictures taken by the complex staff. They have a lazy procedure for checking out. They should walk the apt with you when you move out instead of checking the room after you move out. The complex staff can report anything but not have to show proof. Will never stay in a Greystar owned property again. If i could give 0 stars i would. Will be reporting this complex and parent company to consumer affairs.* Not worth the money. Won't be renewing my lease. Fridge, oven, and microwave were filthy when I moved in. I needed to move in early and was not given the option to have my room cleaned so i had to take it as-is which I was told ""there won't be any damages. We just wont clean the room"". Paint on walls and crown molding was damaged, no shower rod, and 3 light bulbs were out when I moved in. Bathroom was dirty and half an inch of dust on the ceiling fan. Took over a week to get the shower rod and light bulbs, and took a few weeks for them to agree to paint my room. The painters barely touched up the paint because the 2 large spots on the wall can still be seen. It seemed great on the tour but turned out to be a headache.",4 months ago
Forum at Statesboro,"https://www.google.com/search?q=Forum+at+Statesboro,+831+S+Main+St,+Statesboro,+GA+30458,+United+States&ludocid=8701990977880298621#lrd=0x88fa40c2b9fdcb21:0x78c3aeb07335947d,1",1.0,Extortion and lies!,4 months ago
Forum at Statesboro,"https://www.google.com/search?q=Forum+at+Statesboro,+831+S+Main+St,+Statesboro,+GA+30458,+United+States&ludocid=8701990977880298621#lrd=0x88fa40c2b9fdcb21:0x78c3aeb07335947d,1",5.0,living here is awesome! kellsie is always super helpful!,3 months ago
Forum at Statesboro,"https://www.google.com/search?q=Forum+at+Statesboro,+831+S+Main+St,+Statesboro,+GA+30458,+United+States&ludocid=8701990977880298621#lrd=0x88fa40c2b9fdcb21:0x78c3aeb07335947d,1",4.0,"CONS: The wifi lags at times, but nothing too bad.  The lights in the kitchen always has to be replaced every month b/c they're always going out. The breaker would always go out if you had the kitchen and living room lights on along with the stove. The cable isnt that great. Actually I kinda hate it, the forum has Northland Internet and cable. We don't have a good selection of channels at all! I also wish they had carpeted floors :(",4 months ago
Forum at Statesboro,"https://www.google.com/search?q=Forum+at+Statesboro,+831+S+Main+St,+Statesboro,+GA+30458,+United+States&ludocid=8701990977880298621#lrd=0x88fa40c2b9fdcb21:0x78c3aeb07335947d,1",5.0,"Wouldn't live any where else! Great amenities, great location!",3 months ago
